departamento,provincia,distrito,partido,votos
APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,Alianza para el Progreso,7
APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,Acción Popular,86
APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,Avanza Pais,11
APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,Podemos Perú,4
APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,Renovación Popular,34
APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,Somos Perú,1
APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,Fuerza Popular,36
APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,Perú Libre,516
APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,Alianza para el Progreso,6
APURIMAC,ANDAHUAYLAS,KISHUARA,Acción Popular,134
APURIMAC,ANDAHUAYLAS,KISHUARA,Avanza Pais,56
APURIMAC,ANDAHUAYLAS,KISHUARA,Podemos Perú,39
APURIMAC,ANDAHUAYLAS,KISHUARA,Renovación Popular,44
APURIMAC,ANDAHUAYLAS,KISHUARA,Somos Perú,17
APURIMAC,ANDAHUAYLAS,KISHUARA,Fuerza Popular,156
APURIMAC,ANDAHUAYLAS,KISHUARA,Perú Libre,1878
APURIMAC,ANDAHUAYLAS,KISHUARA,Alianza para el Progreso,12
APURIMAC,ANDAHUAYLAS,PACOBAMBA,Acción Popular,135
APURIMAC,ANDAHUAYLAS,PACOBAMBA,Avanza Pais,28
APURIMAC,ANDAHUAYLAS,PACOBAMBA,Podemos Perú,11
APURIMAC,ANDAHUAYLAS,PACOBAMBA,Renovación Popular,48
APURIMAC,ANDAHUAYLAS,PACOBAMBA,Somos Perú,5
APURIMAC,ANDAHUAYLAS,PACOBAMBA,Fuerza Popular,104
APURIMAC,ANDAHUAYLAS,PACOBAMBA,Perú Libre,1008
APURIMAC,ANDAHUAYLAS,PACOBAMBA,Alianza para el Progreso,12
APURIMAC,ANDAHUAYLAS,PACUCHA,Acción Popular,330
APURIMAC,ANDAHUAYLAS,PACUCHA,Avanza Pais,62
APURIMAC,ANDAHUAYLAS,PACUCHA,Podemos Perú,72
APURIMAC,ANDAHUAYLAS,PACUCHA,Renovación Popular,101
APURIMAC,ANDAHUAYLAS,PACUCHA,Somos Perú,18
APURIMAC,ANDAHUAYLAS,PACUCHA,Fuerza Popular,174
APURIMAC,ANDAHUAYLAS,PACUCHA,Perú Libre,2338
APURIMAC,ANDAHUAYLAS,PACUCHA,Alianza para el Progreso,41
APURIMAC,ANDAHUAYLAS,PAMPACHIRI,Acción Popular,117
APURIMAC,ANDAHUAYLAS,PAMPACHIRI,Avanza Pais,31
APURIMAC,ANDAHUAYLAS,PAMPACHIRI,Podemos Perú,31
APURIMAC,ANDAHUAYLAS,PAMPACHIRI,Renovación Popular,13
APURIMAC,ANDAHUAYLAS,PAMPACHIRI,Somos Perú,4
APURIMAC,ANDAHUAYLAS,PAMPACHIRI,Fuerza Popular,67
APURIMAC,ANDAHUAYLAS,PAMPACHIRI,Perú Libre,342
APURIMAC,ANDAHUAYLAS,PAMPACHIRI,Alianza para el Progreso,5
APURIMAC,ANDAHUAYLAS,POMACOCHA,Acción Popular,59
APURIMAC,ANDAHUAYLAS,POMACOCHA,Avanza Pais,3
APURIMAC,ANDAHUAYLAS,POMACOCHA,Podemos Perú,2
APURIMAC,ANDAHUAYLAS,POMACOCHA,Renovación Popular,7
APURIMAC,ANDAHUAYLAS,POMACOCHA,Somos Perú,0
APURIMAC,ANDAHUAYLAS,POMACOCHA,Fuerza Popular,41
APURIMAC,ANDAHUAYLAS,POMACOCHA,Perú Libre,177
APURIMAC,ANDAHUAYLAS,POMACOCHA,Alianza para el Progreso,2
APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,Acción Popular,80
APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,Avanza Pais,16
APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,Podemos Perú,14
APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,Renovación Popular,10
APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,Somos Perú,4
APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,Fuerza Popular,95
APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,Perú Libre,483
APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,Alianza para el Progreso,6
APURIMAC,ANDAHUAYLAS,SAN JERONIMO,Acción Popular,692
APURIMAC,ANDAHUAYLAS,SAN JERONIMO,Avanza Pais,355
APURIMAC,ANDAHUAYLAS,SAN JERONIMO,Podemos Perú,188
APURIMAC,ANDAHUAYLAS,SAN JERONIMO,Renovación Popular,402
APURIMAC,ANDAHUAYLAS,SAN JERONIMO,Somos Perú,25
APURIMAC,ANDAHUAYLAS,SAN JERONIMO,Fuerza Popular,420
APURIMAC,ANDAHUAYLAS,SAN JERONIMO,Perú Libre,5530
APURIMAC,ANDAHUAYLAS,SAN JERONIMO,Alianza para el Progreso,101
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,Acción Popular,97
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,Avanza Pais,21
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,Podemos Perú,7
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,Renovación Popular,16
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,Somos Perú,4
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,Fuerza Popular,26
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,Perú Libre,382
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,Alianza para el Progreso,3
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,Acción Popular,235
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,Avanza Pais,59
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,Podemos Perú,47
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,Renovación Popular,125
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,Somos Perú,25
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,Fuerza Popular,462
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,Perú Libre,1952
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,Alianza para el Progreso,25
APURIMAC,ANDAHUAYLAS,TALAVERA,Acción Popular,585
APURIMAC,ANDAHUAYLAS,TALAVERA,Avanza Pais,364
APURIMAC,ANDAHUAYLAS,TALAVERA,Podemos Perú,264
APURIMAC,ANDAHUAYLAS,TALAVERA,Renovación Popular,447
APURIMAC,ANDAHUAYLAS,TALAVERA,Somos Perú,47
APURIMAC,ANDAHUAYLAS,TALAVERA,Fuerza Popular,562
APURIMAC,ANDAHUAYLAS,TALAVERA,Perú Libre,4664
APURIMAC,ANDAHUAYLAS,TALAVERA,Alianza para el Progreso,120
APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,Acción Popular,72
APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,Avanza Pais,12
APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,Podemos Perú,7
APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,Renovación Popular,16
APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,Somos Perú,3
APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,Fuerza Popular,39
APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,Perú Libre,371
APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,Alianza para el Progreso,2
APURIMAC,ANDAHUAYLAS,TURPO,Acción Popular,131
APURIMAC,ANDAHUAYLAS,TURPO,Avanza Pais,38
APURIMAC,ANDAHUAYLAS,TURPO,Podemos Perú,20
APURIMAC,ANDAHUAYLAS,TURPO,Renovación Popular,35
APURIMAC,ANDAHUAYLAS,TURPO,Somos Perú,13
APURIMAC,ANDAHUAYLAS,TURPO,Fuerza Popular,62
APURIMAC,ANDAHUAYLAS,TURPO,Perú Libre,951
APURIMAC,ANDAHUAYLAS,TURPO,Alianza para el Progreso,12
APURIMAC,ANTABAMBA,ANTABAMBA,Acción Popular,88
APURIMAC,ANTABAMBA,ANTABAMBA,Avanza Pais,19
APURIMAC,ANTABAMBA,ANTABAMBA,Podemos Perú,7
APURIMAC,ANTABAMBA,ANTABAMBA,Renovación Popular,35
APURIMAC,ANTABAMBA,ANTABAMBA,Somos Perú,2
APURIMAC,ANTABAMBA,ANTABAMBA,Fuerza Popular,30
APURIMAC,ANTABAMBA,ANTABAMBA,Perú Libre,413
APURIMAC,ANTABAMBA,ANTABAMBA,Alianza para el Progreso,2
APURIMAC,ANTABAMBA,EL ORO,Acción Popular,15
APURIMAC,ANTABAMBA,EL ORO,Avanza Pais,3
APURIMAC,ANTABAMBA,EL ORO,Podemos Perú,2
APURIMAC,ANTABAMBA,EL ORO,Renovación Popular,3
APURIMAC,ANTABAMBA,EL ORO,Somos Perú,0
APURIMAC,ANTABAMBA,EL ORO,Fuerza Popular,13
APURIMAC,ANTABAMBA,EL ORO,Perú Libre,115
APURIMAC,ANTABAMBA,EL ORO,Alianza para el Progreso,2
APURIMAC,ANTABAMBA,HUAQUIRCA,Acción Popular,52
APURIMAC,ANTABAMBA,HUAQUIRCA,Avanza Pais,19
APURIMAC,ANTABAMBA,HUAQUIRCA,Podemos Perú,7
APURIMAC,ANTABAMBA,HUAQUIRCA,Renovación Popular,6
APURIMAC,ANTABAMBA,HUAQUIRCA,Somos Perú,2
APURIMAC,ANTABAMBA,HUAQUIRCA,Fuerza Popular,41
APURIMAC,ANTABAMBA,HUAQUIRCA,Perú Libre,366
APURIMAC,ANTABAMBA,HUAQUIRCA,Alianza para el Progreso,4
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,Acción Popular,63
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,Avanza Pais,14
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,Podemos Perú,11
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,Renovación Popular,7
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,Somos Perú,2
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,Fuerza Popular,56
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,Perú Libre,226
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,Alianza para el Progreso,2
APURIMAC,ANTABAMBA,OROPESA,Acción Popular,71
APURIMAC,ANTABAMBA,OROPESA,Avanza Pais,20
APURIMAC,ANTABAMBA,OROPESA,Podemos Perú,2
APURIMAC,ANTABAMBA,OROPESA,Renovación Popular,28
APURIMAC,ANTABAMBA,OROPESA,Somos Perú,4
APURIMAC,ANTABAMBA,OROPESA,Fuerza Popular,39
APURIMAC,ANTABAMBA,OROPESA,Perú Libre,491
APURIMAC,ANTABAMBA,OROPESA,Alianza para el Progreso,2
APURIMAC,ANTABAMBA,PACHACONAS,Acción Popular,42
APURIMAC,ANTABAMBA,PACHACONAS,Avanza Pais,7
APURIMAC,ANTABAMBA,PACHACONAS,Podemos Perú,5
APURIMAC,ANTABAMBA,PACHACONAS,Renovación Popular,15
APURIMAC,ANTABAMBA,PACHACONAS,Somos Perú,2
APURIMAC,ANTABAMBA,PACHACONAS,Fuerza Popular,33
APURIMAC,ANTABAMBA,PACHACONAS,Perú Libre,266
APURIMAC,ANTABAMBA,PACHACONAS,Alianza para el Progreso,2
APURIMAC,ANTABAMBA,SABAINO,Acción Popular,63
APURIMAC,ANTABAMBA,SABAINO,Avanza Pais,11
APURIMAC,ANTABAMBA,SABAINO,Podemos Perú,2
APURIMAC,ANTABAMBA,SABAINO,Renovación Popular,4
APURIMAC,ANTABAMBA,SABAINO,Somos Perú,2
APURIMAC,ANTABAMBA,SABAINO,Fuerza Popular,22
APURIMAC,ANTABAMBA,SABAINO,Perú Libre,270
APURIMAC,ANTABAMBA,SABAINO,Alianza para el Progreso,1
APURIMAC,AYMARAES,CAPAYA,Acción Popular,31
APURIMAC,AYMARAES,CAPAYA,Avanza Pais,7
APURIMAC,AYMARAES,CAPAYA,Podemos Perú,2
APURIMAC,AYMARAES,CAPAYA,Renovación Popular,12
APURIMAC,AYMARAES,CAPAYA,Somos Perú,0
APURIMAC,AYMARAES,CAPAYA,Fuerza Popular,37
APURIMAC,AYMARAES,CAPAYA,Perú Libre,149
APURIMAC,AYMARAES,CAPAYA,Alianza para el Progreso,2
APURIMAC,AYMARAES,CARAYBAMBA,Acción Popular,53
APURIMAC,AYMARAES,CARAYBAMBA,Avanza Pais,12
APURIMAC,AYMARAES,CARAYBAMBA,Podemos Perú,6
APURIMAC,AYMARAES,CARAYBAMBA,Renovación Popular,15
APURIMAC,AYMARAES,CARAYBAMBA,Somos Perú,0
APURIMAC,AYMARAES,CARAYBAMBA,Fuerza Popular,16
APURIMAC,AYMARAES,CARAYBAMBA,Perú Libre,313
APURIMAC,AYMARAES,CARAYBAMBA,Alianza para el Progreso,7
APURIMAC,AYMARAES,CHALHUANCA,Acción Popular,156
APURIMAC,AYMARAES,CHALHUANCA,Avanza Pais,62
APURIMAC,AYMARAES,CHALHUANCA,Podemos Perú,16
APURIMAC,AYMARAES,CHALHUANCA,Renovación Popular,70
APURIMAC,AYMARAES,CHALHUANCA,Somos Perú,5
APURIMAC,AYMARAES,CHALHUANCA,Fuerza Popular,120
APURIMAC,AYMARAES,CHALHUANCA,Perú Libre,785
APURIMAC,AYMARAES,CHALHUANCA,Alianza para el Progreso,23
APURIMAC,AYMARAES,CHAPIMARCA,Acción Popular,74
APURIMAC,AYMARAES,CHAPIMARCA,Avanza Pais,11
APURIMAC,AYMARAES,CHAPIMARCA,Podemos Perú,11
APURIMAC,AYMARAES,CHAPIMARCA,Renovación Popular,30
APURIMAC,AYMARAES,CHAPIMARCA,Somos Perú,2
APURIMAC,AYMARAES,CHAPIMARCA,Fuerza Popular,58
APURIMAC,AYMARAES,CHAPIMARCA,Perú Libre,429
APURIMAC,AYMARAES,CHAPIMARCA,Alianza para el Progreso,7
APURIMAC,AYMARAES,COLCABAMBA,Acción Popular,44
APURIMAC,AYMARAES,COLCABAMBA,Avanza Pais,10
APURIMAC,AYMARAES,COLCABAMBA,Podemos Perú,6
APURIMAC,AYMARAES,COLCABAMBA,Renovación Popular,9
APURIMAC,AYMARAES,COLCABAMBA,Somos Perú,2
APURIMAC,AYMARAES,COLCABAMBA,Fuerza Popular,41
APURIMAC,AYMARAES,COLCABAMBA,Perú Libre,151
APURIMAC,AYMARAES,COLCABAMBA,Alianza para el Progreso,3
APURIMAC,AYMARAES,COTARUSE,Acción Popular,145
APURIMAC,AYMARAES,COTARUSE,Avanza Pais,42
APURIMAC,AYMARAES,COTARUSE,Podemos Perú,8
APURIMAC,AYMARAES,COTARUSE,Renovación Popular,41
APURIMAC,AYMARAES,COTARUSE,Somos Perú,8
APURIMAC,AYMARAES,COTARUSE,Fuerza Popular,84
APURIMAC,AYMARAES,COTARUSE,Perú Libre,690
APURIMAC,AYMARAES,COTARUSE,Alianza para el Progreso,19
APURIMAC,AYMARAES,IHUAYLLO,Acción Popular,20
APURIMAC,AYMARAES,IHUAYLLO,Avanza Pais,9
APURIMAC,AYMARAES,IHUAYLLO,Podemos Perú,2
APURIMAC,AYMARAES,IHUAYLLO,Renovación Popular,7
APURIMAC,AYMARAES,IHUAYLLO,Somos Perú,2
APURIMAC,AYMARAES,IHUAYLLO,Fuerza Popular,23
APURIMAC,AYMARAES,IHUAYLLO,Perú Libre,131
APURIMAC,AYMARAES,IHUAYLLO,Alianza para el Progreso,2
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,Acción Popular,25
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,Avanza Pais,7
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,Podemos Perú,4
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,Renovación Popular,4
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,Somos Perú,1
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,Fuerza Popular,26
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,Perú Libre,168
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,Alianza para el Progreso,2
APURIMAC,AYMARAES,LUCRE,Acción Popular,59
APURIMAC,AYMARAES,LUCRE,Avanza Pais,12
APURIMAC,AYMARAES,LUCRE,Podemos Perú,1
APURIMAC,AYMARAES,LUCRE,Renovación Popular,20
APURIMAC,AYMARAES,LUCRE,Somos Perú,6
APURIMAC,AYMARAES,LUCRE,Fuerza Popular,78
APURIMAC,AYMARAES,LUCRE,Perú Libre,437
APURIMAC,AYMARAES,LUCRE,Alianza para el Progreso,2
APURIMAC,AYMARAES,POCOHUANCA,Acción Popular,49
APURIMAC,AYMARAES,POCOHUANCA,Avanza Pais,5
APURIMAC,AYMARAES,POCOHUANCA,Podemos Perú,3
APURIMAC,AYMARAES,POCOHUANCA,Renovación Popular,7
APURIMAC,AYMARAES,POCOHUANCA,Somos Perú,2
APURIMAC,AYMARAES,POCOHUANCA,Fuerza Popular,20
APURIMAC,AYMARAES,POCOHUANCA,Perú Libre,301
APURIMAC,AYMARAES,POCOHUANCA,Alianza para el Progreso,4
APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,Acción Popular,33
APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,Avanza Pais,6
APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,Podemos Perú,1
APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,Renovación Popular,15
APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,Somos Perú,1
APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,Fuerza Popular,28
APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,Perú Libre,175
APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,Alianza para el Progreso,3
APURIMAC,AYMARAES,SAÑAYCA,Acción Popular,45
APURIMAC,AYMARAES,SAÑAYCA,Avanza Pais,10
APURIMAC,AYMARAES,SAÑAYCA,Podemos Perú,3
APURIMAC,AYMARAES,SAÑAYCA,Renovación Popular,10
APURIMAC,AYMARAES,SAÑAYCA,Somos Perú,1
APURIMAC,AYMARAES,SAÑAYCA,Fuerza Popular,30
APURIMAC,AYMARAES,SAÑAYCA,Perú Libre,243
APURIMAC,AYMARAES,SAÑAYCA,Alianza para el Progreso,8
APURIMAC,AYMARAES,SORAYA,Acción Popular,32
APURIMAC,AYMARAES,SORAYA,Avanza Pais,6
APURIMAC,AYMARAES,SORAYA,Podemos Perú,1
APURIMAC,AYMARAES,SORAYA,Renovación Popular,8
APURIMAC,AYMARAES,SORAYA,Somos Perú,2
APURIMAC,AYMARAES,SORAYA,Fuerza Popular,41
APURIMAC,AYMARAES,SORAYA,Perú Libre,127
APURIMAC,AYMARAES,SORAYA,Alianza para el Progreso,9
APURIMAC,AYMARAES,TAPAIRIHUA,Acción Popular,96
APURIMAC,AYMARAES,TAPAIRIHUA,Avanza Pais,19
APURIMAC,AYMARAES,TAPAIRIHUA,Podemos Perú,8
APURIMAC,AYMARAES,TAPAIRIHUA,Renovación Popular,15
APURIMAC,AYMARAES,TAPAIRIHUA,Somos Perú,6
APURIMAC,AYMARAES,TAPAIRIHUA,Fuerza Popular,70
APURIMAC,AYMARAES,TAPAIRIHUA,Perú Libre,522
APURIMAC,AYMARAES,TAPAIRIHUA,Alianza para el Progreso,4
APURIMAC,AYMARAES,TINTAY,Acción Popular,84
APURIMAC,AYMARAES,TINTAY,Avanza Pais,28
APURIMAC,AYMARAES,TINTAY,Podemos Perú,5
APURIMAC,AYMARAES,TINTAY,Renovación Popular,25
APURIMAC,AYMARAES,TINTAY,Somos Perú,6
APURIMAC,AYMARAES,TINTAY,Fuerza Popular,136
APURIMAC,AYMARAES,TINTAY,Perú Libre,637
APURIMAC,AYMARAES,TINTAY,Alianza para el Progreso,6
APURIMAC,AYMARAES,TORAYA,Acción Popular,35
APURIMAC,AYMARAES,TORAYA,Avanza Pais,9
APURIMAC,AYMARAES,TORAYA,Podemos Perú,4
APURIMAC,AYMARAES,TORAYA,Renovación Popular,9
APURIMAC,AYMARAES,TORAYA,Somos Perú,1
APURIMAC,AYMARAES,TORAYA,Fuerza Popular,53
APURIMAC,AYMARAES,TORAYA,Perú Libre,236
APURIMAC,AYMARAES,TORAYA,Alianza para el Progreso,12
APURIMAC,AYMARAES,YANACA,Acción Popular,45
APURIMAC,AYMARAES,YANACA,Avanza Pais,5
APURIMAC,AYMARAES,YANACA,Podemos Perú,8
APURIMAC,AYMARAES,YANACA,Renovación Popular,6
APURIMAC,AYMARAES,YANACA,Somos Perú,4
APURIMAC,AYMARAES,YANACA,Fuerza Popular,24
APURIMAC,AYMARAES,YANACA,Perú Libre,306
APURIMAC,AYMARAES,YANACA,Alianza para el Progreso,0
APURIMAC,CHINCHEROS,ANCO-HUALLO,Acción Popular,267
APURIMAC,CHINCHEROS,ANCO-HUALLO,Avanza Pais,135
APURIMAC,CHINCHEROS,ANCO-HUALLO,Podemos Perú,60
APURIMAC,CHINCHEROS,ANCO-HUALLO,Renovación Popular,195
APURIMAC,CHINCHEROS,ANCO-HUALLO,Somos Perú,8
APURIMAC,CHINCHEROS,ANCO-HUALLO,Fuerza Popular,236
APURIMAC,CHINCHEROS,ANCO-HUALLO,Perú Libre,3257
APURIMAC,CHINCHEROS,ANCO-HUALLO,Alianza para el Progreso,50
APURIMAC,CHINCHEROS,CHINCHEROS,Acción Popular,312
APURIMAC,CHINCHEROS,CHINCHEROS,Avanza Pais,74
APURIMAC,CHINCHEROS,CHINCHEROS,Podemos Perú,18
APURIMAC,CHINCHEROS,CHINCHEROS,Renovación Popular,80
APURIMAC,CHINCHEROS,CHINCHEROS,Somos Perú,12
APURIMAC,CHINCHEROS,CHINCHEROS,Fuerza Popular,80
APURIMAC,CHINCHEROS,CHINCHEROS,Perú Libre,1191
APURIMAC,CHINCHEROS,CHINCHEROS,Alianza para el Progreso,21
APURIMAC,CHINCHEROS,COCHARCAS,Acción Popular,103
APURIMAC,CHINCHEROS,COCHARCAS,Avanza Pais,20
APURIMAC,CHINCHEROS,COCHARCAS,Podemos Perú,11
APURIMAC,CHINCHEROS,COCHARCAS,Renovación Popular,23
APURIMAC,CHINCHEROS,COCHARCAS,Somos Perú,7
APURIMAC,CHINCHEROS,COCHARCAS,Fuerza Popular,61
APURIMAC,CHINCHEROS,COCHARCAS,Perú Libre,409
APURIMAC,CHINCHEROS,COCHARCAS,Alianza para el Progreso,12
APURIMAC,CHINCHEROS,EL PORVENIR,Acción Popular,16
APURIMAC,CHINCHEROS,EL PORVENIR,Avanza Pais,6
APURIMAC,CHINCHEROS,EL PORVENIR,Podemos Perú,9
APURIMAC,CHINCHEROS,EL PORVENIR,Renovación Popular,5
APURIMAC,CHINCHEROS,EL PORVENIR,Somos Perú,2
APURIMAC,CHINCHEROS,EL PORVENIR,Fuerza Popular,57
APURIMAC,CHINCHEROS,EL PORVENIR,Perú Libre,211
APURIMAC,CHINCHEROS,EL PORVENIR,Alianza para el Progreso,5
APURIMAC,CHINCHEROS,HUACCANA,Acción Popular,148
APURIMAC,CHINCHEROS,HUACCANA,Avanza Pais,59
APURIMAC,CHINCHEROS,HUACCANA,Podemos Perú,25
APURIMAC,CHINCHEROS,HUACCANA,Renovación Popular,81
APURIMAC,CHINCHEROS,HUACCANA,Somos Perú,12
APURIMAC,CHINCHEROS,HUACCANA,Fuerza Popular,144
APURIMAC,CHINCHEROS,HUACCANA,Perú Libre,1337
APURIMAC,CHINCHEROS,HUACCANA,Alianza para el Progreso,56
APURIMAC,CHINCHEROS,LOS CHANKAS,Acción Popular,22
APURIMAC,CHINCHEROS,LOS CHANKAS,Avanza Pais,8
APURIMAC,CHINCHEROS,LOS CHANKAS,Podemos Perú,4
APURIMAC,CHINCHEROS,LOS CHANKAS,Renovación Popular,20
APURIMAC,CHINCHEROS,LOS CHANKAS,Somos Perú,0
APURIMAC,CHINCHEROS,LOS CHANKAS,Fuerza Popular,14
APURIMAC,CHINCHEROS,LOS CHANKAS,Perú Libre,264
APURIMAC,CHINCHEROS,LOS CHANKAS,Alianza para el Progreso,3
APURIMAC,CHINCHEROS,OCOBAMBA,Acción Popular,157
APURIMAC,CHINCHEROS,OCOBAMBA,Avanza Pais,46
APURIMAC,CHINCHEROS,OCOBAMBA,Podemos Perú,25
APURIMAC,CHINCHEROS,OCOBAMBA,Renovación Popular,60
APURIMAC,CHINCHEROS,OCOBAMBA,Somos Perú,17
APURIMAC,CHINCHEROS,OCOBAMBA,Fuerza Popular,320
APURIMAC,CHINCHEROS,OCOBAMBA,Perú Libre,1366
APURIMAC,CHINCHEROS,OCOBAMBA,Alianza para el Progreso,26
APURIMAC,CHINCHEROS,ONGOY,Acción Popular,50
APURIMAC,CHINCHEROS,ONGOY,Avanza Pais,30
APURIMAC,CHINCHEROS,ONGOY,Podemos Perú,12
APURIMAC,CHINCHEROS,ONGOY,Renovación Popular,16
APURIMAC,CHINCHEROS,ONGOY,Somos Perú,2
APURIMAC,CHINCHEROS,ONGOY,Fuerza Popular,75
APURIMAC,CHINCHEROS,ONGOY,Perú Libre,492
APURIMAC,CHINCHEROS,ONGOY,Alianza para el Progreso,18
APURIMAC,CHINCHEROS,RANRACANCHA,Acción Popular,152
APURIMAC,CHINCHEROS,RANRACANCHA,Avanza Pais,44
APURIMAC,CHINCHEROS,RANRACANCHA,Podemos Perú,20
APURIMAC,CHINCHEROS,RANRACANCHA,Renovación Popular,28
APURIMAC,CHINCHEROS,RANRACANCHA,Somos Perú,5
APURIMAC,CHINCHEROS,RANRACANCHA,Fuerza Popular,54
APURIMAC,CHINCHEROS,RANRACANCHA,Perú Libre,959
APURIMAC,CHINCHEROS,RANRACANCHA,Alianza para el Progreso,10
APURIMAC,CHINCHEROS,ROCCHACC,Acción Popular,74
APURIMAC,CHINCHEROS,ROCCHACC,Avanza Pais,7
APURIMAC,CHINCHEROS,ROCCHACC,Podemos Perú,6
APURIMAC,CHINCHEROS,ROCCHACC,Renovación Popular,30
APURIMAC,CHINCHEROS,ROCCHACC,Somos Perú,3
APURIMAC,CHINCHEROS,ROCCHACC,Fuerza Popular,29
APURIMAC,CHINCHEROS,ROCCHACC,Perú Libre,348
APURIMAC,CHINCHEROS,ROCCHACC,Alianza para el Progreso,51
APURIMAC,CHINCHEROS,URANMARCA,Acción Popular,114
APURIMAC,CHINCHEROS,URANMARCA,Avanza Pais,17
APURIMAC,CHINCHEROS,URANMARCA,Podemos Perú,10
APURIMAC,CHINCHEROS,URANMARCA,Renovación Popular,22
APURIMAC,CHINCHEROS,URANMARCA,Somos Perú,6
APURIMAC,CHINCHEROS,URANMARCA,Fuerza Popular,98
APURIMAC,CHINCHEROS,URANMARCA,Perú Libre,486
APURIMAC,CHINCHEROS,URANMARCA,Alianza para el Progreso,33
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,Acción Popular,453
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,Avanza Pais,103
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,Podemos Perú,23
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,Renovación Popular,117
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,Somos Perú,17
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,Fuerza Popular,120
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,Perú Libre,2389
